번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호,대출한 횟수
AJ1105282,정보컴퓨터공학전공,20140418,2010,데이터베이스 시스템,2004,Garcia-Molina Hector,미래컴,005.74 G216dK백,5
AJ1103890,미디어학과,20140408,2009,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,37
AJ1103890,미디어학과,20140610,2009,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,37
AJ1103890,미디어학과,20140310,2009,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,37
AJ1106485,미디어학과,20140324,2011,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,8
AJ1100681,정보컴퓨터공학전공,20140415,2008,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,12
AJ1100342,정보컴퓨터공학전공,20130410,2006,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,4
AJ1100129,산업공학과,20111017,2005,데이터베이스 시스템,2004,Elmasri Ramez,아이티씨,005.74 E48f4K황,14
AJ1101700,미디어학과,20140325,2008,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,18
AJ1107842,정보컴퓨터공학전공,20141013,2012,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,4
AJ1101700,미디어학과,20140407,2008,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,18
AJ1107842,정보컴퓨터공학전공,20141120,2012,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,4
AJ1102754,정보컴퓨터공학전공,20141117,2009,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,34
AJ1104632,미디어학과,20141215,2010,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,32
AJ1106482,정보컴퓨터공학전공,20131019,2011,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,17
AJ1106482,정보컴퓨터공학전공,20131021,2011,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,17
AJ1100353,정보컴퓨터공학전공,20130621,2006,데이터베이스 시스템,2002,Silberschatz Abraham,한국맥그로힐,005.74 S582d4K김,14
AJ1102909,정보컴퓨터공학전공,20141006,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,34
AJ1102784,정보컴퓨터공학전공,20140327,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,16
AJ1102784,정보컴퓨터공학전공,20140530,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,16
AJ1102909,정보컴퓨터공학전공,20140808,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,34
AJ1104078,기계공학과,20131203,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1104078,기계공학과,20131204,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1104078,기계공학과,20131119,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1104078,기계공학과,20131106,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1104078,기계공학과,20131023,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1101056,정보컴퓨터공학전공,20130529,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,35
AJ1104078,기계공학과,20131010,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,37
AJ1101056,정보컴퓨터공학전공,20130524,2009,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,35
AJ1107857,산업공학전공,20120919,2010,데이터베이스 시스템,2011,Elmasri Ramez,홍릉과학,005.74 E48d6K황,31
AJ1108087,생명공학전공,20141026,2013,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,25
AJ1108087,생명공학전공,20141125,2013,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,25
AJ1107694,응용화학생명공학전공,20141030,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,21
AJ1106645,응용화학생명공학전공,20141031,2011,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,22
AJ1103107,응용화학생명공학전공,20141207,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,20
AJ1106645,응용화학생명공학전공,20141004,2011,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,22
AJ1105926,생명공학전공,20141008,2011,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,14
AJ1110409,생명공학전공,20141013,2014,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,23
AJ1107556,경영학전공,20141010,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,17
AJ1106776,응용화학생명공학전공,20141028,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,8
AJ1107213,생명공학전공,20131108,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,7
AJ1107213,생명공학전공,20131007,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,7
AJ1106960,생명공학전공,20131007,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,14
AJ1107462,생명공학전공,20131008,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,37
AJ1103060,응용화학생명공학전공,20131015,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,14
AJ1100688,응용화학생명공학전공,20131016,2007,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,24
AJ1107466,응용화학생명공학전공,20130429,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,14
AJ1102130,응용화학생명공학전공,20121120,2008,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,13
AJ1102012,생명공학전공,20121017,2008,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,28
AJ1103233,응용화학생명공학전공,20121014,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,31
AJ1103233,응용화학생명공학전공,20121002,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,31
AJ1107585,경영학전공,20120530,2012,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,21
AJ1106802,약학전공,20120716,2010,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,16
AJ1106802,약학전공,20120726,2010,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,16
AJ1106228,응용화학생명공학전공,20111205,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,11
AJ1106228,응용화학생명공학전공,20111122,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,11
AJ1102256,응용화학전공,20111013,2008,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,11
AJ1106228,응용화학생명공학전공,20111109,2009,(KUBY) 면역학,2006,Goldsby Richard A,월드사이언스,616.079 i33r5K강,11
AJ1110845,응용화학생명공학전공,20141127,2014,미분적분학,2005,김경화,선진문화사,515.3 미46김,2
AJ1110743,소프트웨어보안전공,20141112,2014,미분적분학,2005,김경화,선진문화사,515.3 미46김,2
AJ1110672,수학전공,20141014,2014,미분적분학,2005,김경화,선진문화사,515.3 미46김,12
AJ1108212,응용화학생명공학전공,20131211,2013,미분적분학,2005,김경화,선진문화사,515.3 미46김,4
AJ1108951,수학전공,20130404,2013,미분적분학,2005,김경화,선진문화사,515.3 미46김,3
AJ1110659,건축학과,20140421,2014,미분적분학,2007,성열욱,敎友社,515.3 미46성개,10
AJ1100192,산업공학과,20120117,2005,미분적분학,2007,성열욱,敎友社,515.3 미46성개,8
AJ1100192,산업공학과,20120201,2005,미분적분학,2007,성열욱,敎友社,515.3 미46성개,8
AJ1110315,건축학과,20140418,2014,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,2
AJ1105986,건설시스템공학전공,20141020,2011,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,30
AJ1110853,정보컴퓨터공학전공,20141212,2014,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,2
AJ1110594,기계공학과,20141125,2014,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,6
AJ1103503,생명공학전공,20140124,2008,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,38
AJ1102647,미디어학과,20130911,2009,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,17
AJ1102647,미디어학과,20131004,2009,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,17
AJ1107248,생명공학전공,20130121,2012,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,7
AJ1104537,화학공학전공,20130318,2010,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,12
AJ1101944,응용화학생명공학전공,20121108,2008,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,12
AJ1101120,화학전공,20120416,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1101120,화학전공,20120501,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1101120,화학전공,20120607,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1101120,화학전공,20120518,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1101120,화학전공,20120330,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1101120,화학전공,20120313,2007,미분적분학,2008,Smith Robert T,북스힐,515 S657c3K장,11
AJ1100260,건설시스템공학전공,20130702,2005,미분적분학,2011,강혜정,경문사,515 강94미,11
AJ1104630,미디어학과,20130927,2010,미분적분학,2008,엄기홍,진샘미디어,515.3 엄18미,23
AJ1110774,화학전공,20140609,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,3
AJ1106162,전자공학전공,20140528,2011,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,9
AJ1110325,전자공학전공,20141110,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,12
AJ1110531,응용화학생명공학전공,20141211,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,3
AJ1110300,응용화학생명공학전공,20141014,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,8
AJ1110459,건축학과,20140610,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,6
AJ1110531,응용화학생명공학전공,20141127,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,3
AJ1104842,기계공학과,20150116,2010,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,15
AJ1108219,응용화학생명공학전공,20141208,2013,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,3
AJ1106162,전자공학전공,20141111,2011,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,9
AJ1108158,전자공학전공,20140531,2013,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,29
AJ1110863,화학전공,20141114,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,6
AJ1105986,건설시스템공학전공,20141006,2011,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,30
AJ1108451,소프트웨어보안전공,20141014,2013,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,18
AJ1101872,응용화학생명공학전공,20141129,2008,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,30
AJ1103263,산업공학전공,20141128,2009,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,9
AJ1110321,전자공학전공,20140416,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,7
AJ1108589,교통시스템공학전공,20140926,2013,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,10
AJ1110454,건축학과,20140421,2014,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,6
AJ1103503,생명공학전공,20140417,2008,미분적분학,2006,Stewart James,淸文閣,515.3 S852c5K수,38
