번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
AJ1105947,기계공학과,20110504,2011,生物學實驗,1987,한국생물과학협회,아카데미서적,574.07 한16생
AJ1106014,기계공학과,20110323,2011,生物學實驗,1987,한국생물과학협회,아카데미서적,574.07 한16생
AJ1110490,응용화학생명공학전공,20141027,2014,생물학,1993,"Wallace, Robert A",을유문화사,574 W194b3K이
AJ1102637,응용화학생명공학전공,20120704,2009,생물학,1993,"Wallace, Robert A",을유문화사,574 W194b3K이
AJ1103151,화학공학전공,20110714,2009,생물학,1993,"Wallace, Robert A",을유문화사,574 W194b3K이
AJ1105051,응용화학생명공학전공,20110330,2011,생물학,1993,"Wallace, Robert A",을유문화사,574 W194b3K이
AJ1110404,생명공학전공,20140521,2014,생명과학,2004,"Lewis, Ricki",정문각,574 L675L3K박
AJ1108172,생명공학전공,20141114,2013,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1100855,생명공학전공,20140306,2007,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1101414,생명공학전공,20140411,2008,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1108999,응용화학생명공학전공,20140521,2013,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1101666,응용화학생명공학전공,20140318,2008,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1102867,생명공학전공,20140421,2009,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1103362,응용화학생명공학전공,20131001,2009,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1107244,응용화학생명공학전공,20130417,2012,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1104134,응용화학생명공학전공,20130320,2010,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1100708,생명공학전공,20121115,2007,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1103233,응용화학생명공학전공,20110518,2009,유전자 클로닝과 DNA 분석,2008,"Brown, T. A",월드사이언스,572.8633 B881g5K이
AJ1108087,생명공학전공,20141117,2013,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1106638,응용화학생명공학전공,20141209,2011,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1108172,생명공학전공,20140512,2013,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1108086,생명공학전공,20140918,2013,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1105387,생명공학전공,20140502,2010,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1102930,응용화학생명공학전공,20130507,2009,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1108632,기계공학과,20130425,2013,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1102809,생명공학전공,20120906,2009,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1100630,생명공학전공,20120905,2007,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1102075,생명공학전공,20111026,2008,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1104152,응용화학생명공학전공,20110501,2010,분자 생물학 실험서,2008,김영희,월드사이언스,572.8072 김64분
AJ1104257,기계공학과,20140528,2010,분자생물학,2013,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m5K최
AJ1108129,생명공학전공,20130709,2011,분자생물학,2013,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m5K최
AJ1108209,응용화학생명공학전공,20140501,2013,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1105387,생명공학전공,20140515,2010,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1108308,응용화학생명공학전공,20140526,2013,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1106772,응용화학생명공학전공,20140324,2011,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1108173,생명공학전공,20140523,2013,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1104141,응용화학생명공학전공,20140321,2010,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1104136,응용화학생명공학전공,20131106,2010,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1106780,응용화학생명공학전공,20130604,2012,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1103362,응용화학생명공학전공,20130430,2009,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1107244,응용화학생명공학전공,20130501,2012,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1106782,응용화학생명공학전공,20130321,2012,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1100178,생명공학전공,20110307,2005,분자생물학,2008,"Weaver, Robert Franklin",라이프사이언스,572.8 W363m4K최
AJ1101666,응용화학생명공학전공,20140311,2008,(왓슨) 분자생물학,2010,"Watson, James D. 1928-",월드사이언스,572.8 M718w6K양
AJ1108084,생명공학전공,20140428,2013,(왓슨) 분자생물학,2010,"Watson, James D. 1928-",월드사이언스,572.8 M718w6K양
AJ1108172,생명공학전공,20140918,2013,(왓슨) 분자생물학,2010,"Watson, James D. 1928-",월드사이언스,572.8 M718w6K양
AJ1111007,생명공학전공,20141204,2012,(왓슨) 분자생물학,2010,"Watson, James D. 1928-",월드사이언스,572.8 M718w6K양
AJ1105924,생명공학전공,20140330,2011,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1102430,응용화학생명공학전공,20140114,2008,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1108632,기계공학과,20130425,2013,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1108218,응용화학생명공학전공,20130527,2013,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1107244,응용화학생명공학전공,20130324,2012,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1100178,생명공학전공,20110421,2005,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1102867,생명공학전공,20110330,2009,(왓슨) 분자생물학,2007,"Watson, James D",월드사이언스,572.8 M718w5K양
AJ1108211,응용화학생명공학전공,20130409,2013,효소반응속도론,2005,"Marangoni, Alejandro G",월드사이언스,572.7 M311eK김
AJ1107484,응용화학생명공학전공,20120327,2012,효소반응속도론,2005,"Marangoni, Alejandro G",월드사이언스,572.7 M311eK김
AJ1106352,응용화학생명공학전공,20110402,2011,효소반응속도론,2005,"Marangoni, Alejandro G",월드사이언스,572.7 M311eK김
AJ1104133,응용화학생명공학전공,20140314,2010,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1104141,응용화학생명공학전공,20140430,2010,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1106900,응용화학생명공학전공,20131119,2012,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1105118,생명공학전공,20131207,2010,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1104139,응용화학생명공학전공,20131017,2010,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1104069,응용화학생명공학전공,20131017,2010,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1108782,기계공학과,20130331,2013,(레닌저) 생화학,2010,"Nelson, David L",월드사이언스,572 N425L5K백
AJ1107466,응용화학생명공학전공,20131114,2012,(최신) 생화학,2009,"McKee, Trudy",교보문고,572 M478b4K박
AJ1105118,생명공학전공,20131014,2010,(최신) 생화학,2009,"McKee, Trudy",교보문고,572 M478b4K박
AJ1108301,응용화학생명공학전공,20130327,2013,(최신) 생화학,2009,"McKee, Trudy",교보문고,572 M478b4K박
AJ1107484,응용화학생명공학전공,20120327,2012,(최신) 생화학,2009,"McKee, Trudy",교보문고,572 M478b4K박
AJ1104025,응용화학생명공학전공,20110316,2010,(최신) 생화학,2009,"McKee, Trudy",교보문고,572 M478b4K박
AJ1110172,생명공학전공,20141010,2014,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1108221,응용화학생명공학전공,20141029,2013,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1108129,생명공학전공,20141204,2011,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1110210,응용화학생명공학전공,20140327,2014,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1102867,생명공학전공,20131217,2009,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1107737,응용화학생명공학전공,20131118,2012,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1104029,응용화학생명공학전공,20130903,2010,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1104025,응용화학생명공학전공,20110323,2010,(Stryer) 생화학,2007,"Berg, Jeremy M",E*PUBLIC,572 B493b6K박
AJ1108084,생명공학전공,20140428,2013,세포학,2011,"Cooper, Geoffrey M",월드사이언스,571.6 C776c5K전
AJ1111009,생명공학전공,20140527,2012,세포학,2011,"Cooper, Geoffrey M",월드사이언스,571.6 C776c5K전
AJ1107469,화학공학전공,20130317,2012,세포학,2011,"Cooper, Geoffrey M",월드사이언스,571.6 C776c5K전
AJ1108211,응용화학생명공학전공,20130401,2013,세포학,2009,"Lewin, Benjamin",라이프사이언스,571.6 C393LK강
AJ1107484,응용화학생명공학전공,20120405,2012,세포학,2009,"Lewin, Benjamin",라이프사이언스,571.6 C393LK강
AJ1101919,생명공학전공,20111128,2008,세포학,2009,"Lewin, Benjamin",라이프사이언스,571.6 C393LK강
AJ1100178,생명공학전공,20120319,2005,세포학,2009,"Lewin, Benjamin",라이프사이언스,571.6 C393LK강
AJ1106372,건설시스템공학전공,20110320,2011,세포학,2009,"Lewin, Benjamin",라이프사이언스,571.6 C393LK강
AJ1104175,응용화학생명공학전공,20140707,2010,식물생리학,2009,"Taiz, Lincoln",라이프사이언스,571.2 T135p4K전
AJ1108087,생명공학전공,20140428,2013,식물생리학,2009,"Taiz, Lincoln",라이프사이언스,571.2 T135p4K전
AJ1103503,생명공학전공,20140605,2008,식물생리학,2009,"Taiz, Lincoln",라이프사이언스,571.2 T135p4K전
AJ1108180,생명공학전공,20131113,2013,식물생리학,2009,"Taiz, Lincoln",라이프사이언스,571.2 T135p4K전
AJ1102812,생명공학전공,20120917,2009,식물생리학,2009,"Taiz, Lincoln",라이프사이언스,571.2 T135p4K전
AJ1110404,생명공학전공,20141125,2014,식물생리학,2005,"Taiz, Lincoln",라이프사이언스,571.2 T135p3K전
AJ1110260,생명공학전공,20141204,2014,식물생리학,2005,"Taiz, Lincoln",라이프사이언스,571.2 T135p3K전
AJ1110268,생명공학전공,20141010,2014,식물생리학,2005,"Taiz, Lincoln",라이프사이언스,571.2 T135p3K전
AJ1102430,응용화학생명공학전공,20140105,2008,식물생리학,2005,"Taiz, Lincoln",라이프사이언스,571.2 T135p3K전
AJ1110404,생명공학전공,20141117,2014,(에커트) 동물 생리학,2004,"Randall, David J",월드사이언스,571.1 R188e5K윤
AJ1102430,응용화학생명공학전공,20140105,2008,(에커트) 동물 생리학,2004,"Randall, David J",월드사이언스,571.1 R188e5K윤
AJ1110172,생명공학전공,20140904,2014,일반생물학실험,2012,남석현,범문에듀케이션,570.724 남54일
AJ1106615,기계공학과,20110405,2011,생명과학,1994,김주필,동국대학교출판부,570 생34김동
AJ1110490,응용화학생명공학전공,20141201,2014,생명과학,2007,"Starr, Cecie",라이프사이언스,570 S796B6k홍
AJ1104192,기계공학과,20140701,2010,생명과학,2007,"Starr, Cecie",라이프사이언스,570 S796B6k홍
AJ1102430,응용화학생명공학전공,20140105,2008,생명과학,2007,"Starr, Cecie",라이프사이언스,570 S796B6k홍
AJ1101081,산업공학전공,20120128,2007,생명과학,2007,"Starr, Cecie",라이프사이언스,570 S796B6k홍
AJ1104743,화학공학전공,20140704,2010,생명과학,2008,"Starr, Cecie",월드사이언스,570 S796b6K전
AJ1103151,화학공학전공,20110714,2009,생명과학,2008,"Starr, Cecie",월드사이언스,570 S796b6K전
AJ1110359,생명공학전공,20141002,2014,생명과학,2011,"Reece, Jane B",피어슨에듀케이션코리아,570 R322c7K김
AJ1109689,응용화학생명공학전공,20141231,2012,생명과학,2011,"Reece, Jane B",피어슨에듀케이션코리아,570 R322c7K김
AJ1110175,생명공학전공,20141105,2014,생명과학,2011,"Reece, Jane B",피어슨에듀케이션코리아,570 R322c7K김
AJ1106355,응용화학생명공학전공,20141117,2011,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1105600,생명공학전공,20141002,2010,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1107701,건축학과,20141106,2012,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1106645,응용화학생명공학전공,20141227,2011,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1103503,생명공학전공,20140320,2008,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1101441,화학공학전공,20141229,2008,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1110512,생명공학전공,20140304,2014,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1103987,교통시스템공학전공,20140304,2010,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1109649,생명공학전공,20131230,2013,생명의 원리,2012,"Hillis, David M",라이프사이언스,570 P957pK강
AJ1108999,응용화학생명공학전공,20140701,2013,생명과학,2004,"Postlethwait, John H",광림사,570 P858eK생
AJ1110268,생명공학전공,20140922,2014,생명과학,2004,"Postlethwait, John H",광림사,570 P858eK생
AJ1108301,응용화학생명공학전공,20130514,2013,생명과학,2004,"Postlethwait, John H",광림사,570 P858eK생
AJ1108930,산업공학전공,20130405,2013,생명과학,2004,"Postlethwait, John H",광림사,570 P858eK생
AJ1106780,응용화학생명공학전공,20120315,2012,생명과학,2004,"Postlethwait, John H",광림사,570 P858eK생
AJ1104175,응용화학생명공학전공,20140701,2010,생명과학,2007,"Mader, Sylvia S",지코사이언스,570 M181b9K전
AJ1107737,응용화학생명공학전공,20130111,2012,생명과학,2007,"Mader, Sylvia S",지코사이언스,570 M181b9K전
AJ1102917,화학공학전공,20140701,2009,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1106468,교통시스템공학전공,20150105,2011,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1107244,응용화학생명공학전공,20130702,2012,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1100855,생명공학전공,20130723,2007,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1105712,응용화학생명공학전공,20130702,2009,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1103392,생명공학전공,20120326,2009,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1101127,응용화학생명공학전공,20120113,2007,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1105305,생명공학전공,20111221,2010,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1105610,응용화학생명공학전공,20111005,2011,생명과학,2008,"Campbell, Neil, A. 1946-",바이오사이언스,570 C189b8K전
AJ1101994,기계공학과,20110601,2008,생명과학,2006,"Campbell, Neil A",라이프사이언스,570 C189b7K전
AJ1104025,응용화학생명공학전공,20110405,2010,생명과학,2004,"Campbell, Neil A",라이프사이언스,570 C188b4K김
AJ1110266,생명공학전공,20150129,2014,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1110838,기계공학과,20140507,2014,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1106355,응용화학생명공학전공,20141224,2011,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1100907,산업공학전공,20140420,2007,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1100855,생명공학전공,20130816,2007,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1102867,생명공학전공,20130903,2009,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1108181,생명공학전공,20130811,2013,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1107244,응용화학생명공학전공,20130702,2012,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1108129,생명공학전공,20130430,2011,(캠벨) 생명과학,2012,"Reece, Jane B",바이오사이언스,570 C187c9K전
AJ1103503,생명공학전공,20140619,2008,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1105926,생명공학전공,20141008,2011,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1100482,산업공학전공,20130114,2006,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1102062,응용화학생명공학전공,20120117,2008,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1103928,교통시스템공학전공,20120308,2009,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1102150,응용화학생명공학전공,20110707,2008,생명과학,2009,"Russell, Peter J",라이프사이언스,570 B615rK홍수
AJ1104347,화학공학전공,20140306,2010,생활 속의 생명과학,2004,"Belk, Colleen M",라이프사이언스,570 B432bK김
AJ1103658,기계공학과,20140701,2009,생활 속의 생명과학,2004,"Belk, Colleen M",라이프사이언스,570 B432bK김
AJ1110203,화학공학전공,20141017,2014,생활 속의 생명과학,2004,"Belk, Colleen M",라이프사이언스,570 B432bK김
AJ1100349,신소재공학전공,20130515,2006,생활 속의 생명과학,2004,"Belk, Colleen M",라이프사이언스,570 B432bK김
AJ1107684,기계공학과,20130701,2010,생활 속의 생명과학,2004,"Belk, Colleen M",라이프사이언스,570 B432bK김
AJ1109074,산업공학전공,20140901,2011,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1110184,기계공학과,20140410,2014,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1104743,화학공학전공,20140714,2010,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1104347,화학공학전공,20140516,2010,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1105094,기계공학과,20141113,2011,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1102259,화학공학전공,20140110,2008,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1107686,기계공학과,20130522,2010,(생활 속의) 생명과학,2011,"Belk, Colleen",바이오사이언스,570 B432b3K김
AJ1104743,화학공학전공,20140704,2010,(New) 생활 속의 생명과학,2007,"Belk, Colleen M",바이오사이언스,570 B432b2K김
AJ1103658,기계공학과,20140728,2009,(New) 생활 속의 생명과학,2007,"Belk, Colleen M",바이오사이언스,570 B432b2K김
AJ1110282,기계공학과,20140305,2014,(New) 생활 속의 생명과학,2007,"Belk, Colleen M",바이오사이언스,570 B432b2K김
AJ1100349,신소재공학전공,20130405,2006,(New) 생활 속의 생명과학,2007,"Belk, Colleen M",바이오사이언스,570 B432b2K김
AJ1106594,화학공학전공,20140406,2011,고분자과학,1998,마석일,헝설출판사,548.84 마54고
AJ1106788,응용화학생명공학전공,20141106,2012,고분자과학,1998,마석일,헝설출판사,548.84 마54고
AJ1100689,응용화학생명공학전공,20110901,2007,고분자과학,1998,마석일,헝설출판사,548.84 마54고
AJ1106788,응용화학생명공학전공,20141120,2012,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1109212,화학공학전공,20140319,2013,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1104141,응용화학생명공학전공,20141102,2010,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1109218,화학공학전공,20140404,2013,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1103370,응용화학생명공학전공,20131031,2009,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1106242,응용화학생명공학전공,20130911,2011,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1103232,응용화학생명공학전공,20130403,2009,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1103233,응용화학생명공학전공,20121021,2009,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1102087,화학공학전공,20110322,2008,고분자합성화학,2008,정평진,동명사,547.84 정894고
AJ1104070,응용화학생명공학전공,20141103,2010,고분자합성화학,2006,원등강,내하,547.84 원27고K조
AJ1104105,응용화학생명공학전공,20141007,2010,고분자합성화학,2006,원등강,내하,547.84 원27고K조
AJ1100708,생명공학전공,20121022,2007,고분자합성화학,2006,원등강,내하,547.84 원27고K조
AJ1100380,응용화학생명공학전공,20110904,2006,고분자합성화학,2006,원등강,내하,547.84 원27고K조
AJ1104672,화학공학전공,20110310,2010,고분자화학,1999,안태완,文運堂,547.84 안883고
AJ1102789,응용화학생명공학전공,20140924,2009,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1103232,응용화학생명공학전공,20141204,2009,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1103059,응용화학생명공학전공,20140923,2009,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1100522,화학공학전공,20140319,2008,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1109204,화학공학전공,20140309,2013,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1107737,응용화학생명공학전공,20140918,2012,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1107444,응용화학생명공학전공,20141010,2012,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1107473,화학공학전공,20140319,2012,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1106408,화학공학전공,20140414,2011,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1106959,화학공학전공,20141202,2012,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1106648,응용화학생명공학전공,20130607,2011,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1106656,응용화학생명공학전공,20130924,2011,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1102020,화학공학전공,20121018,2008,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1100708,생명공학전공,20121029,2007,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1102154,화학공학전공,20121207,2008,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1100683,화학공학전공,20121012,2008,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1100709,응용화학생명공학전공,20110513,2007,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1104672,화학공학전공,20110310,2010,고분자 공학,1994,김성철,喜重堂,547.84 고46김
AJ1101634,응용화학생명공학전공,20141203,2008,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1103802,응용화학생명공학전공,20141006,2009,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1106655,응용화학생명공학전공,20141026,2011,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1106715,화학공학전공,20140316,2011,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1106408,화학공학전공,20140414,2011,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1103269,응용화학생명공학전공,20141008,2009,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1103232,응용화학생명공학전공,20130403,2009,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1103233,응용화학생명공학전공,20121021,2009,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1104152,응용화학생명공학전공,20121121,2010,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1100709,응용화학생명공학전공,20110609,2007,고분자 화학 입문,2003,"Stevens, Malcolm P",自由아카데미,547.84 S845p3K박
AJ1106594,화학공학전공,20140406,2011,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1103802,응용화학생명공학전공,20141006,2009,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1103370,응용화학생명공학전공,20131128,2009,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1103232,응용화학생명공학전공,20130602,2009,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1106242,응용화학생명공학전공,20130924,2011,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1102270,응용화학생명공학전공,20120901,2008,고분자화학,2009,"Nicholson, John W",자유아카데미,547.84 N626c3K김
AJ1104139,응용화학생명공학전공,20140924,2010,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1107716,응용화학생명공학전공,20140915,2012,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1101020,화학공학전공,20131120,2007,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1106648,응용화학생명공학전공,20130607,2011,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1103362,응용화학생명공학전공,20130930,2009,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1101127,응용화학생명공학전공,20120504,2007,고분자 화학,1988,조원제,大英社,547.7 조664고개
AJ1106623,응용화학생명공학전공,20140902,2011,고분자과학,1995,"Young, R. J",시그마프레스,547.7 Y75i2김
AJ1107444,응용화학생명공학전공,20141010,2012,고분자과학,1995,"Young, R. J",시그마프레스,547.7 Y75i2김
AJ1103370,응용화학생명공학전공,20130508,2009,고분자과학,1995,"Young, R. J",시그마프레스,547.7 Y75i2김
AJ1104336,화학공학전공,20121013,2010,고분자과학,1995,"Young, R. J",시그마프레스,547.7 Y75i2김
AJ1101634,응용화학생명공학전공,20140918,2008,고분자과학,1995,"Tonelli, Alan E",교보문고,547.7 T664pK강
AJ1107473,화학공학전공,20140319,2012,고분자과학,1995,"Tonelli, Alan E",교보문고,547.7 T664pK강
AJ1106242,응용화학생명공학전공,20131008,2011,고분자과학,1995,"Tonelli, Alan E",교보문고,547.7 T664pK강
AJ1101127,응용화학생명공학전공,20120504,2007,고분자과학,1995,"Tonelli, Alan E",교보문고,547.7 T664pK강
AJ1101666,응용화학생명공학전공,20140315,2008,고분자과학,2013,Robert J. Young,자유아카데미,547.7 R641i3K박
